# Sample flow file,,,,,
# Scenario C flow,,,,,
# To be processed using flow stress calculator (FlowStress_main.py),,,,,
# Robert Morden University of Melbourne February 2024,,,,,
date,C1,C2,C3,C4,C5
1905-09-01,157.2346,484.3217,1643.7124,7438.9667,114.7145
1905-10-01,372.0695,1917.9353,3832.7873,13985.7484,125.5184
1905-11-01,47.7234,98.7917,636.3605,1628.981,0.719
1905-12-01,85.2303,145.616,486.4768,1224.9807,0.2216
1906-01-01,10.8965,81.2847,103.9135,294.3341,0.0011
1906-02-01,4.1827,74.8252,43.1566,161.3554,0.0052
1906-03-01,290.0723,382.4869,1587.1173,5152.449,20.5219
1906-04-01,34.2053,79.7855,237.8968,826.5401,0.106
1906-05-01,115.2268,230.9798,825.609,3922.856,18.3904
1906-06-01,214.3177,665.919,1717.0283,6724.5334,102.4415
1906-07-01,240.8691,1226.1533,3198.5729,12618.4989,703.9771
1906-08-01,232.374,1669.8706,3102.1468,13719.2648,819.3112
1906-09-01,450.246,2397.1877,3959.0313,15479.8013,1155.9378
1906-10-01,857.8816,3252.0907,8091.1326,27950.3015,4916.1397
1906-11-01,296.8938,857.5505,2916.3434,7160.1813,63.6032
1906-12-01,49.4503,97.8352,662.3035,1446.0223,0.3051
1907-01-01,13.8202,95.8675,229.5793,501.7256,0.0031
1907-02-01,5.5551,88.0171,82.6921,258.387,0.0052
1907-03-01,3.6257,96.6341,48.4953,257.3297,0.0068
1907-04-01,104.1476,262.8868,694.942,2281.6995,15.7308
1907-05-01,48.5803,174.9589,418.8218,2061.3178,1.581
1907-06-01,16.3925,136.4705,224.5407,1467.509,2.9236
1907-07-01,125.0615,320.8768,1207.3692,3194.396,9.6815
1907-08-01,192.8417,975.7428,3169.0788,9665.5073,198.0732
1907-09-01,30.2075,162.9924,739.6164,2280.5554,5.1023
1907-10-01,17.6084,117.1556,382.4385,1406.3532,1.7528
1907-11-01,19.7428,101.9463,162.3446,532.3272,0.0242
1907-12-01,249.4463,396.0162,1605.0317,5811.1036,110.3572
1908-01-01,27.5332,90.971,235.5729,929.5868,0.5637
1908-02-01,7.0621,82.1892,75.1782,330.2373,0.0058
1908-03-01,47.0732,127.4011,291.0814,969.5327,0.9061
1908-04-01,5.2238,85.712,44.6134,219.4992,0.0046
1908-05-01,41.0515,120.824,257.5478,814.8939,0.1362
1908-06-01,85.1297,203.5235,738.4168,1858.297,5.3186
1908-07-01,19.9501,105.79,242.3312,1041.1727,0.9179
1908-08-01,43.8316,201.7725,664.7436,1599.1316,1.23
1908-09-01,287.5676,976.508,3867.1103,9550.434,171.9742
1908-10-01,211.3373,672.0344,2729.7554,10697.4161,24.2499
1908-11-01,39.436,99.6218,580.6903,1587.9273,0.1452
1908-12-01,9.8059,86.9196,182.0284,509.5688,0.0012
1909-01-01,24.4261,108.0605,194.5013,797.765,0.9949
1909-02-01,7.9061,88.1106,80.5249,392.5647,0.0079
1909-03-01,34.1596,122.6907,250.2705,1120.8458,1.7899
1909-04-01,57.8861,166.7666,426.5705,1414.0478,0.6188
1909-05-01,241.0341,698.7865,1164.9127,6253.8858,8.2717
1909-06-01,234.3556,1430.0019,2847.1561,13210.0097,215.6845
1909-07-01,107.1671,1676.1058,2670.3043,10804.1802,16.2502
1909-08-01,1417.4044,7038.2817,17713.9432,42457.1278,8538.6488
1909-09-01,238.6138,675.1277,4637.098,8613.2773,70.6829
1909-10-01,91.6888,198.5371,1595.5896,3069.0484,9.4244
1909-11-01,18.4502,106.8595,443.2445,873.5375,0.0729
1909-12-01,44.874,123.3938,294.614,860.5523,0.917
1910-01-01,31.6486,107.1874,164.1643,490.4027,0.0543
1910-02-01,5.0711,92.7067,36.9413,171.2828,0.0003
1910-03-01,250.0503,217.2207,1095.0144,2361.9476,14.4345
1910-04-01,27.5632,98.3265,160.1143,450.8436,0.0781
1910-05-01,93.3195,206.3047,613.7925,2420.6617,1.8104
1910-06-01,70.107,132.6518,291.087,967.617,0.528
1910-07-01,162.9969,316.257,1589.7742,3839.4598,15.131
1910-08-01,92.2683,249.8561,986.9567,2766.2329,28.4957
1910-09-01,484.4721,1350.6879,5326.1873,15140.1163,400.5865
1910-10-01,229.3524,576.3514,2562.268,12659.7862,114.378
1910-11-01,67.2972,184.4286,803.5419,2502.5794,1.1395
1910-12-01,43.9087,137.8576,353.715,1471.7345,0.6868
1911-01-01,12.5933,103.8594,104.6016,408.7624,0.0039
1911-02-01,349.3274,451.7361,2901.7852,6991.68,54.909
1911-03-01,1291.3647,2676.0282,8329.466,24867.0777,225.5087
1911-04-01,143.8417,110.1431,1228.4901,3175.2633,1.2501
1911-05-01,145.6351,546.4337,1259.9056,7242.2729,4.2249
1911-06-01,250.3598,1351.3864,2375.7414,11593.1823,151.9026
1911-07-01,121.7036,1483.6394,2219.1104,8626.6794,132.1288
1911-08-01,48.0609,313.4892,924.3611,2608.1029,4.6001
1911-09-01,650.8571,5621.2736,12909.7416,39780.6798,7323.8604
1911-10-01,171.2642,290.8407,3036.4911,6941.4938,43.503
1911-11-01,29.0531,113.2591,765.8991,1642.3059,0.0775
1911-12-01,298.6201,442.4123,1640.0524,5215.2428,54.8238
1912-01-01,32.7565,115.4467,271.961,881.7778,0.2796
1912-02-01,11.1709,105.4663,95.9921,379.9228,0.0032
1912-03-01,17.2558,135.8781,128.1833,546.4597,0.1787
1912-04-01,27.6094,162.0982,275.7684,825.2152,0.1611
1912-05-01,7.9693,121.7659,102.3917,635.78,0.0145
1912-06-01,43.4775,186.1191,294.124,1220.9621,0.4414
1912-07-01,33.3841,163.8337,259.5828,1020.1021,0.1608
1912-08-01,42.811,191.9719,411.0539,1218.1965,0.2142
1912-09-01,421.3399,787.3144,2589.2873,8727.3284,85.5981
1912-10-01,52.3556,130.7281,484.4983,2002.4727,2.1322
1912-11-01,49.0635,184.9607,410.0027,1695.65,1.7638
1912-12-01,63.6531,142.3572,335.2409,1215.1649,1.6358
1913-01-01,8.0953,106.9134,62.1845,301.1671,0.0083
1913-02-01,30.462,128.2189,352.1824,1188.9175,2.2463
1913-03-01,1064.7891,2081.6918,5604.7959,18018.5061,565.3099
1913-04-01,114.8747,110.6115,780.3247,2520.7458,2.884
1913-05-01,71.8327,536.0723,765.5146,7827.554,23.7251
1913-06-01,36.7094,178.1848,297.0697,3176.0193,3.2373
1913-07-01,38.3177,404.9129,447.8012,3846.4758,0.7157
1913-08-01,150.5626,929.9161,1455.5984,7316.1157,63.8101
